,pdf_name,typ,frq,si_app,th_strat,th_meas,mt_uV,th_ri,mt_contr,si_pct,si_pct_min,si_pct_max,mso,stim_co,stim_mo,coil_shp,coil_siz,coil_mo,note,contrib_id,PMID,doi,link
632,Beynel_2020_BrainSci_32349366.pdf,rTMS,5.0,EF,,,,,,,,,,MagVen,,,,Cool-B65,site: left lateral parietal cortex,5,32349366,10.3390/brainsci10050255,https://doi.org/10.3390/brainsci10050255
633,Beynel_2020_JNeurosci_32690618.pdf,rTMS,5.0,,,,,,,,,,,MagVen,MPX100,F8,,Cool-B65,,5,32690618,10.1523/JNEUROSCI.0531-20.2020,https://doi.org/10.1523/JNEUROSCI.0531-20.2020
634,Ciminelli_2020_EarHear_32639254.pdf,rTMS,10.0,RMT,ML,E,,5_10,,120.0,,,,NeuSof,N-MS/D,F8,,FC,protocol: sequential bilateral; site left DMPFC,5,32639254,10.1097/AUD.0000000000000908,https://doi.org/10.1097/AUD.0000000000000908
635,Ciminelli_2020_EarHear_32639254.pdf,rTMS,10.0,RMT,ML,E,,5_10,,120.0,,,,NeuSof,N-MS/D,F8,,FC,protocol: sequential bilateral; site right DMPFC,5,32639254,10.1097/AUD.0000000000000908,https://doi.org/10.1097/AUD.0000000000000908
636,Dalton_2020_IntJEatDisord_32309882.pdf,rTMS,10.0,MT,,,,,,110.0,,,,MagSti,R,,70,AC,,5,32309882,10.1002/eat.23267,https://doi.org/10.1002/eat.23267
637,Filipcic_2020_EurArchPsychiatryClinNeurosci_32449010.pdf,rTMS,18.0,MT,,,,,,120.0,,,,MagSti,R2,D,,H1,,5,32449010,10.1007/s00406-020-01141-y,https://doi.org/10.1007/s00406-020-01141-y
638,Fitzgerald_2020_BrainStimul_31477542.pdf,iTBS,,RMT,,,,,,120.0,,,,MagVen,MP,F8,,,site: left DLFPC,5,31477542,10.1016/j.brs.2019.08.013,https://doi.org/10.1016/j.brs.2019.08.013
639,Fitzgerald_2020_BrainStimul_31477542.pdf,rTMS,10.0,RMT,,,,,,120.0,,,,MagVen,MP,F8,,,site: left DLFPC,5,31477542,10.1016/j.brs.2019.08.013,https://doi.org/10.1016/j.brs.2019.08.013
640,Güleken_2020_SchizophrResCogn_32714846.pdf,rTMS,20.0,MT,ML,E,50.0,5_10,,90.0,,,,MagSti,,F8,,,site: sequential bilateral DLFPC,5,32714846,10.1016/j.scog.2020.100183,https://doi.org/10.1016/j.scog.2020.100183
641,Iwanski_2020_NeuroRehabilitation_32039875.pdf,rTMS,1.0,RMT,MTAT_PEST,,,,,90.0,,,,MagSti,R,F8,70,AC,site: left angular gyrus,5,32039875,10.3233/NRE-192951,https://doi.org/10.3233/NRE-192951
642,Kantak_2020_NeurosciLett_31931032.pdf,rTMS,5.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R,F8,,AC,site; M1,1,31931032,10.1016/j.neulet.2020.134751,https://doi.org/10.1016/j.neulet.2020.134751
643,Kaulmann_2020_PLoSOne_32615583.pdf,cTBS,,RMT,ML,E,50.0,,,80.0,,,,MagMor,,,PMD70-pCool,,th_start: staircase method ,4,32615583,10.1371/journal.pone.0233988,https://doi.org/10.1371/journal.pone.0233988
644,Kaur_2020_BrainStimul_32205066.pdf,rTMS,10.0,RMT,CITE,E,,,,100.0,,,,MedDan,MP,F8,70,,site: F3,4,32205066,10.1016/j.brs.2020.03.002,https://doi.org/10.1016/j.brs.2020.03.002
645,Kaur_2020_BrainStimul_32205066.pdf,rTMS,10.0,RMT,CITE,E,,,,100.0,,,,MedDan,MP,F8,70,,site: FC3,4,32205066,10.1016/j.brs.2020.03.002,https://doi.org/10.1016/j.brs.2020.03.002
646,Kaur_2020_BrainStimul_32205066.pdf,rTMS,1.0,RMT,CITE,E,,,,100.0,,,,MedDan,MP,F8,70,,"multiple sites: at 4 locations (main) F3, FC3, F4, FC4 and C4",4,32205066,10.1016/j.brs.2020.03.002,https://doi.org/10.1016/j.brs.2020.03.002
647,Khedr_2020_RestorNeurolNeurosci_31815705.pdf,rTMS,20.0,RMT,,,,,,90.0,,,,,,F8,90,,protocol: bilateral sequential; site: left hand area of the motor cortex,4,31815705,10.3233/RNN-190956,https://doi.org/10.3233/RNN-190956
648,Khedr_2020_RestorNeurolNeurosci_31815705.pdf,rTMS,20.0,RMT,,,,,,90.0,,,,,,F8,90,,protocol: bilateral sequential; site: right hand area of the motor cortex,4,31815705,10.3233/RNN-190956,https://doi.org/10.3233/RNN-190956
649,Koch_2020_Neuroimage_31794855.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.1,80.0,,,,MagSti,R,F8,70,,,4,31794855,10.1016/j.neuroimage.2019.116424,https://doi.org/10.1016/j.neuroimage.2019.116424
650,Koch_2020_Neuroimage_31794855.pdf,iTBS,,AMT,ML,E,200.0,5_10,0.1,80.0,,,,MagSti,R,F8,70,,,4,31794855,10.1016/j.neuroimage.2019.116424,https://doi.org/10.1016/j.neuroimage.2019.116424
651,Mahoney_2020_ExpClinPsychopharmacol_31647279.pdf,rTMS,10.0,RMT,,,,,,100.0,,,,NeuNet,NS,,,,,1,31647279,10.1037/pha0000289,https://doi.org/10.1037/pha0000289
652,Matsugi_2020_FrontNeurosci_32410952.pdf,rTMS,1.0,FXD,,,,,,,,,50.0,MedDan,MPC,F8,,MC-B70,,4,32410952,10.3389/fnins.2020.00388,https://doi.org/10.3389/fnins.2020.00388
653,Merchant_2020_Brain_32428227.pdf,cTBS,,RMT,ML,E,50.0,5_10,,80.0,,,,MagSti,R2,,,AF,coil_siz: implausible value,4,32428227,10.1093/brain/awaa138,https://doi.org/10.1093/brain/awaa138
654,Nursey_2020_MilMed_32601710.pdf,iTBS,,RMT,CITE,,,,,120.0,,,,NeuSof,MS/D,,,,protocol: sequential bilateral protocol; site: left DLPFC,4,32601710,10.1093/milmed/usaa149,https://doi.org/10.1093/milmed/usaa149
655,Nursey_2020_MilMed_32601710.pdf,iTBS,,RMT,CITE,,,,,120.0,,,,NeuSof,MS/D,,,,protocol: sequential bilateral protocol; site: right DLPFC,4,32601710,10.1093/milmed/usaa149,https://doi.org/10.1093/milmed/usaa149
656,Walther_2020_SchizophrBull_31634401.pdf,iTBS,,RMT,,,,,,80.0,,,,MedDan,MPR30,F8,,,site: left IFG ,4,31634401,10.1093/schbul/sbz078,https://doi.org/10.1093/schbul/sbz078
657,Walther_2020_SchizophrBull_31634401.pdf,cTBS,,RMT,,,,,,100.0,,,,MedDan,MPR30,F8,,,site: right IPL,4,31634401,10.1093/schbul/sbz078,https://doi.org/10.1093/schbul/sbz078
658,Wang_2020_FrontNeurosci_32265624.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,100.0,,,,MagSti,R2,F8,70,,,4,32265624,10.3389/fnins.2020.00186,https://doi.org/10.3389/fnins.2020.00186
659,Wang_2020_FrontNeurosci_32265624.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,100.0,,,,MagSti,R,F8,70,,,4,32265624,10.3389/fnins.2020.00186,https://doi.org/10.3389/fnins.2020.00186
660,Yoo_2020_FrontHumNeurosci_32256324.pdf,cTBS,,AMT,ML,V,,0.5,0.2,80.0,,,,MedDan,MP,,,,protocol: the triplet repetition rate was approximately 4.17 Hz instead of 5 Hz,4,32256324,10.3389/fnhum.2020.00063,https://doi.org/10.3389/fnhum.2020.00063
661,Yu_2020_FrontNeurosci_32670006.pdf,iTBS,,RMT,ML,E,50.0,5_10,,70.0,,,,,,,,,"group: 1, 3 iTBS w/o ISI; device: described for single pulse TMS only - O.SELF company",1,32670006,10.3389/fnins.2020.00576,https://doi.org/10.3389/fnins.2020.00576
662,Yu_2020_FrontNeurosci_32670006.pdf,iTBS,,RMT,ML,E,50.0,5_10,,70.0,,,,,,,,,"group: 2, 3 iTBS w 10 min ISI; device: described for single pulse TMS only  - O.SELF company",1,32670006,10.3389/fnins.2020.00576,https://doi.org/10.3389/fnins.2020.00576
663,Yu_2020_FrontNeurosci_32670006.pdf,iTBS,,RMT,ML,E,50.0,5_10,,70.0,,,,,,,,,"group: 3, 3 iTBS w 30 min ISI; device: described for single pulse TMS only  - O.SELF company",1,32670006,10.3389/fnins.2020.00576,https://doi.org/10.3389/fnins.2020.00576
